word,corr_type,r_child_surprisal,p_child_surprisal,r_child_attention,p_child_attention,r_surprisal_attention,p_surprisal_attention,child_L,child_k,child_x0,child_b,surprisal_L,surprisal_k,surprisal_x0,surprisal_b,attention_L,attention_k,attention_x0,attention_b
baby,pearson,-0.18286323932507365,0.009548694998239262,-0.8704618687447175,7.293229457069946e-63,0.3189220371703596,4.169863033428811e-06,1.2912993136139495,-3.6532258043232577,-0.1706356307430106,-0.3348866207668924,207894.96948390492,602.7179502589702,-0.01809564507495215,12.327695670027783,343.34736118399684,9.556279061882313,-1.0116221158819907,0.014274245697495113
ball,pearson,-0.18682010365139468,0.008076935396141393,-0.8599223359706754,9.73519124987595e-60,0.3413421937231279,7.558982043439214e-07,0.3655177103563006,-6.2913058267473545,0.06545811872357475,0.5944702994894073,321330.188434582,1836.6433517081516,-0.005845309393703823,8.981134980650086,1246.9697177118949,12.226534216319914,-0.908228958671088,0.011858626409852895
banana,pearson,-0.20760544718969182,0.0031799199992426502,-0.782138820306574,1.5185339229867177e-42,0.4373335404139844,9.474388943553729e-11,0.7574959528804296,-4.220465352239603,0.12592799001467408,0.2136277652439943,169528.55254507923,245.03385278013403,-0.04282914304177193,11.600677727050725,796.4836674452512,11.463970535731251,-0.9205325966597788,0.012170782566725763
book,pearson,-0.16121681742618227,0.02257223826998639,-0.81410101118682,1.2799515868794431e-48,0.32120137184265557,3.5268610926204673e-06,0.9128225964769754,-3.7231309711599354,0.003103518607322449,0.04659179678332209,378648.44737347786,1892.2760821089023,-0.005717921319900441,8.60225368603769,1761.819914673712,10.718942637897376,-1.0538119563589474,0.011846460638234947
bye,pearson,-0.255174220482808,0.0002656870446899342,-0.7494237238412724,2.620077558737617e-37,0.5407707216852611,1.3865369607687624e-16,1.077342593681895,-3.77204074515669,-0.28180791985516856,-0.1125606388309286,2.747177927794961,12683.869167769655,0.005094986335942366,14.931928384273913,595.7188148104137,17.463833142198567,-0.5826639076256376,0.009798579150531374
dog,pearson,-0.1294540016392082,0.06770337466456687,-0.7561739165593389,2.546518845585703e-38,0.3056437705743783,1.0768198063383981e-05,0.3719627143628972,-4.795649387017753,0.3350967699631098,0.5982317573926033,8.439574349714004,1134.412296515139,0.00039003422187340733,10.439924584765228,725.46254816283,9.461591757207366,-1.1145177266141266,0.01241610347192273
hi,pearson,0.13710563880041315,0.05287195452286178,-0.7124744880054943,2.7287091901870004e-32,-0.356926442681591,2.126054082682461e-07,0.35786998192124064,-5.773851245545752,0.4012459971852386,0.5830609591290714,12546.265147660471,-371.7051031369975,-0.02118196145877137,-12524.856783620831,740.7184633133589,9.80111045599885,-1.0682768925382982,0.01739969702071738
no,pearson,-0.17000486013891528,0.016097049428875382,-0.7544995724898718,4.572130431447349e-38,0.37541698669188006,4.311362547569921e-08,0.733407136050769,-4.138536728137249,-0.018907153617705744,0.23485794842164037,12560.691161346294,3337.8458544038904,-0.0022183765884163306,7.837406097654115,1086.580046680381,15.039350770036885,-0.7153483277518009,0.015724791317569816
shoe,pearson,-0.4790386896609089,7.201008141381661e-13,-0.8540583054790849,4.156656659603607e-58,0.7559250686691825,2.778771814606679e-38,1.8594829491604363,-3.7771415321868065,-0.2685895136199267,-0.9016001022547755,0.6017580358669121,1124.9954519255375,0.0343237674070613,16.164464626453245,699.9550600396313,11.262061191957061,-0.9606069466109792,0.012108442772092344
car,pearson,-0.16822356752826845,0.01725995550009339,-0.6118575498940138,6.285129724217324e-22,0.4760540300592665,1.0441648710888944e-12,1.345006144791127,-3.842025589870344,-0.051294641134974665,-0.3693810876472912,35578.10126312906,2666.9081599850488,-0.0032469192574520844,9.529491373040191,1997.2574725074307,25.528714133676463,-0.4466043394191237,0.013477005144698002
