word,corr_type,r_child_surprisal,p_child_surprisal,r_child_attention,p_child_attention,r_surprisal_attention,p_surprisal_attention,child_L,child_k,child_x0,child_b,surprisal_L,surprisal_k,surprisal_x0,surprisal_b,attention_L,attention_k,attention_x0,attention_b
get,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.8069159788413028,-5.439905486309359,0.5216884000855191,0.014534106400669324,1153.1699941957093,4610.805316461647,-0.0010266765754166501,5.221063526351368,705.0528183923875,16.43317164472314,-0.6361576683946438,0.017417886848168238
girl,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.8889060495771497,-3.87032003946479,0.5039333450265133,-0.04191724598762108,973.1856813619455,4355.593956956647,-0.0011263011329077238,8.296800786515872,371.9365173180092,12.123203090908111,-0.8533447535439035,0.013325508632449568
good,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.7518806775207254,-5.9564413109023855,0.5481540296764236,0.07116732959637659,967.8981882816453,5536.540155576057,-0.0008730769159906025,7.825528055628307,585.1047801107424,25.21705062971149,-0.41105779986047314,0.015018977113700658
green,spearman,-1.0,0.0,-1.0,0.0,1.0,0.0,0.9321230840380684,-4.376634391436207,0.4970620196545407,-0.056171625320771044,121111.3629151283,32.14259333877143,-0.3225846427698912,6.689401063966246,266.7134050584467,17.794159300362477,-0.560471377107317,0.012672031390816295
helicopter,spearman,-0.9997760943361119,0.0,-1.0,0.0,0.9997760943361119,0.0,0.6994693992981328,-6.925386988586412,0.5109301473291163,0.02039619587394377,81728.78611576148,38.29439018464182,-0.27317230072473214,12.812220000797513,569.3792990722753,7.365943390808018,-1.419827075673754,0.01462606846902766
hide,spearman,-0.9721768759834577,9.141374130509585e-127,-1.0,0.0,0.9721768759834576,9.141374130512701e-127,0.8091969111050028,-5.400132616065518,0.5373767598938575,-0.030002056713342242,125472.24029074055,57.864212655959406,-0.18218053317836458,11.724479041300372,572.7288890913858,13.521651123725343,-0.7613489206978812,0.016372067155749435
hit,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.7823177213338053,-6.417311120174224,0.5316604443995256,0.007188101722082035,696.1087928293605,4040.7087994930853,-0.0011530284661649787,8.431639301522793,904.3375425503439,13.145002504092778,-0.8228996918690729,0.015679539297949255
hungry,spearman,-1.0,0.0,-1.0,0.0,1.0,0.0,0.8643448386344114,-5.042549169979597,0.5632691346882207,0.008387183896926395,71460.91625616836,33.237143094888005,-0.31063419683976856,11.5930497159717,516.8644752890059,18.38057531602979,-0.5576938716651019,0.014545464295432749
hurt,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.7465565503026587,-6.221518567064205,0.526159849654085,0.015697661453472636,768.5779169730688,3918.5277774068927,-0.0012053861633015892,8.321828957402898,429.25461894713123,18.46383677332831,-0.5462509997292677,0.015225690388170256
i,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.794039084431762,-5.1098419609478425,0.5390440750966333,0.04239434489690085,742.0636865796179,4632.704141220429,-0.0010486676235728393,10.095862946577876,652.7436380973496,11.280074525616692,-0.9104564574139489,0.0189958873902412
kick,spearman,-1.0,0.0,-1.0,0.0,1.0,0.0,0.8001738327809012,-5.320270842514056,0.5384916412730596,0.012180469002433698,86806.22002049914,29.833820841293676,-0.35398134927207925,11.038547575609082,439.1028682385223,18.487982743963947,-0.5508003491887142,0.016628750065973585
look,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.8101869406935702,-6.302201318814154,0.5359391373056419,0.0409530253669968,1199.781309933282,5333.307782653011,-0.0009162479292290575,6.497101348783512,1010.1131088632626,19.570598493278013,-0.5297183044043519,0.01807651254258267
lunch,spearman,-0.21054478912503558,0.002766966030485559,-1.0,0.0,0.21054478912503558,0.002766966030485559,0.7976295161169575,-5.601209672393177,0.5165524833542666,0.011678310193566594,1376.576881694766,3013.3019797404863,-0.0017460720630602957,9.652049141550627,312.0757951951302,18.6884706793132,-0.5494363091399634,0.012124753623577473
medicine,spearman,-1.0,0.0,-1.0,0.0,1.0,0.0,0.6987862821682177,-6.957247157956568,0.529091228647732,0.041358063402952006,52002.842090047634,24.805397995125386,-0.4024824547918518,11.536370457798888,375.01225952927535,14.429215951309422,-0.7241704209704369,0.01202546306558414
money,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.7594468677456726,-5.692465003250656,0.528293118156291,0.0298541333562792,1403.223812844546,4742.032307309647,-0.0010181729079529046,5.899069218302022,355.91360450260004,17.12161787153193,-0.5902008611334,0.014052683724949956
my,spearman,-0.12216944435630522,0.0848218691267033,-1.0,0.0,0.12216944435630522,0.0848218691267033,0.817576462327364,-5.02677629996579,0.5537639221758994,0.02100708547798277,1586.8929109015498,16394.74422542129,-0.000329358661467725,8.464065410650774,1245.1522235822965,7.379444550652316,-1.4779266294673334,0.019192102219692034
napkin,spearman,-0.21054478912503558,0.002766966030485559,-1.0,0.0,0.21054478912503558,0.002766966030485559,0.7284478333271551,-5.927217155032406,0.5060516461181449,-0.009104081055308848,2776.702147259128,3593.8848703911567,-0.0013478169097188232,10.046358749697726,292.56036433177024,17.609739248356625,-0.5628638316111944,0.011358704004762216
night,spearman,-0.9732760048694005,1.7845756487532476e-128,-1.0,0.0,0.9732760048694006,1.7845756487524355e-128,0.8753541911460462,-4.145571137846173,0.5090717970243034,-0.02437964591385287,325197.70740203717,59.170941663167035,-0.18576277804972424,5.110356022659979,214.53042876309638,17.85331156789231,-0.5462865407502724,0.011104354488754525
pen,spearman,-0.99428276408443,2.487918932220275e-194,-1.0,0.0,0.99428276408443,2.487918932220275e-194,0.7873494833167226,-4.4750256348870145,0.4655443000491391,-0.02477360742305312,111751.22004523923,45.95591279278647,-0.231953976956216,11.315902775944831,249.76776108291986,17.9653791796882,-0.5436708387597052,0.014579255428894444
picture,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.8010122560285071,-6.008342892018761,0.5091854099844857,0.015169372396872823,973.6615984455339,4410.628867703817,-0.0010990276598599772,8.85717611958231,554.7063281780854,18.8425325136043,-0.5375626308558579,0.014666039827894226
pool,spearman,-0.21054478912503558,0.002766966030485559,-1.0,0.0,0.21054478912503558,0.002766966030485559,0.8019254006854055,-4.876409392153489,0.478071100974089,0.016195526696730356,3488.9060774612544,3377.2323541825726,-0.0018269163228554555,7.782116428235155,564.3477525596144,19.06577136966781,-0.5461801306252624,0.012346294718948745
popcorn,spearman,-0.9906504351723254,2.9238235016851566e-173,-1.0,0.0,0.9906504351723254,2.9238235016851566e-173,0.8091001223960482,-5.1068232030770355,0.5195385377410885,-0.002919859404323918,1.5468380657954386,50.427363117398876,0.04270868822606104,14.141345079786097,449.90954972542954,16.601239229437432,-0.5985857343233622,0.014359108224117841
push,spearman,-0.21054478912503558,0.002766966030485559,-1.0,0.0,0.21054478912503558,0.002766966030485559,0.8450159545487712,-4.940290285514859,0.5225948579805996,-0.017707935283552353,575.1804094321067,3485.0819444019007,-0.00132763934330415,10.005758584293933,483.0416072804088,16.315581977959365,-0.6215932705109698,0.015700911132849882
puzzle,spearman,-0.21054478912503558,0.002766966030485559,-1.0,0.0,0.21054478912503558,0.002766966030485559,0.8022025662886577,-5.6678909223631075,0.4874995320264242,-0.01227427610812892,838.5976371604353,3608.9332212678796,-0.0013342636444851094,9.149928282829407,341.53225998777566,18.17095223456114,-0.5341878579826278,0.015059055228349575
raisin,spearman,-1.0,0.0,-1.0,0.0,1.0,0.0,0.6580687202466694,-6.130246194250865,0.4645221355833644,0.022082640477023362,224893.30494490024,21.037914823960833,-0.4772817813239355,10.85550943585117,385.7357509363213,20.029282650302342,-0.5073964332360064,0.01091170104874244
ride,spearman,-0.21054478912503558,0.002766966030485559,-1.0,0.0,0.21054478912503558,0.002766966030485559,0.7596750721317916,-5.925532096556261,0.5208511530479585,0.005764808456638227,1179.0730122865448,3518.5299106742373,-0.001457036570726608,8.247260083418755,402.0024895486983,17.889322752552307,-0.5611244258797746,0.014458134734583059
room,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.7582350886867809,-6.169543947854255,0.5258709560488221,0.010565989852589197,1204.743603423267,4147.951237414489,-0.0011845730542774703,7.103347156989684,316.51547495283864,15.873386566102061,-0.6405398208837078,0.011747506598767209
school,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.8281553611894531,-5.403574307176193,0.4916549367901656,0.002811503441568602,1426.4450030941216,5564.068562435151,-0.0008621086182702095,4.5125877523218625,319.02562965142425,14.818927750822443,-0.6870244588127612,0.011732646321955453
