word,corr_type,r_child_surprisal,p_child_surprisal,r_child_attention,p_child_attention,r_surprisal_attention,p_surprisal_attention,child_L,child_k,child_x0,child_b,surprisal_L,surprisal_k,surprisal_x0,surprisal_b,attention_L,attention_k,attention_x0,attention_b
door,spearman,-0.4836763882713464,4.0134394553764766e-13,-1.0,0.0,0.4836763882713464,4.0134394553764766e-13,0.7460191666877091,-6.060989959699916,0.38732362628939554,0.15344581377451783,405965.7306813324,446.607291546629,-0.02530696253693803,9.704043556759819,582.2144567445501,10.713096978566853,-0.9629378703089788,0.013169064497758669
finger,spearman,-0.45667298338673806,1.0702400270957235e-11,-1.0,0.0,0.456672983386738,1.0702400270957311e-11,1.0082943839894714,-4.648457717468686,0.32974038974523806,-0.10592328622662892,413368.0755084239,519.5814453922632,-0.020584263231438915,6.59456878705478,1033.7500037262853,13.954896884028871,-0.7824201364697388,0.011680966281202272
flower,spearman,-0.5643872458906944,3.2210215394044534e-18,-1.0,0.0,0.5643872458906943,3.2210215394045e-18,0.9042993647069119,-4.645827954219068,0.3378087919978609,0.027425023383464617,76032.09573013065,306.5237005135563,-0.032419864392290394,12.847010013754504,962.942823472493,12.866106307942594,-0.8510990468854237,0.013490242571673585
head,spearman,-0.2704474598618254,0.00010743451404949347,-1.0,0.0,0.27044745986182533,0.00010743451404949377,0.9273684787672339,-4.995785335797286,0.33618379297078044,-0.02162124417218147,246306.41436817605,1803.8930477268489,-0.005966682525795141,10.270585155517178,0.062070897555388846,8.38332464295495,-0.11431868979213056,0.011259649669779699
horse,spearman,-0.45667298338673806,1.0702400270957235e-11,-1.0,0.0,0.456672983386738,1.0702400270957311e-11,0.8463715696832588,-5.40872895541873,0.36052549325596456,0.06369726623572067,228827.82649875464,507.64453345104545,-0.021738605770534044,12.26394740210182,1681.1330506275985,18.351877364675254,-0.6135908923416541,0.013651682928754358
kiss,spearman,-0.9895455926898976,1.7573372894707763e-168,-1.0,0.0,0.9895455926898975,1.7573372894725743e-168,0.9197613311558509,-4.760947727733947,0.3783620828835844,0.018765778380688564,63353.41571291565,48.54315070753622,-0.21354581967635095,14.291629321027806,1252.1953366353755,15.608586251654165,-0.7077445574478858,0.012558677531656072
light,spearman,-0.39508720853446866,7.054104843124557e-09,-1.0,0.0,0.39508720853446866,7.054104843124557e-09,0.7237803557667268,-5.753096273790667,0.3891345080303914,0.12880340666482712,910205.8056048922,718.5188886678243,-0.016191198126131963,6.966516419814954,481.1351367846032,7.888718077157691,-1.2879010620011968,0.011515527822740766
monkey,spearman,-0.9579601725501456,2.5265631416724336e-109,-1.0,0.0,0.9579601725501456,2.5265631416724336e-109,0.9623584990294552,-4.846977572132766,0.3511689381478511,-0.023095235719447327,121244.74638423772,62.984444441750625,-0.1725496090055451,14.080427816999924,1398.5825085704403,14.166868778495513,-0.7773874302162069,0.013923022834058623
moon,spearman,-0.4116050722092559,1.403921031882813e-09,-1.0,0.0,0.41160507220925585,1.403921031882813e-09,0.7598458227743593,-5.537061815363675,0.3620783519189494,0.1052646316638567,428911.99686181,659.7782555810978,-0.016825334801384737,7.92551983345811,1321.5821887970794,12.149048292645602,-0.9112581850277933,0.010557286840796706
pig,spearman,-0.24250560864494577,0.0005404946266333874,-1.0,0.0,0.2425056086449458,0.0005404946266333867,0.9392238192049118,-4.706889439489384,0.316190724339438,-0.030498732207434834,3.6812054859278533,2433.4560512091152,0.002132404598258409,11.64581009499764,1367.1787768885229,18.007552562429687,-0.6137285281402151,0.011049768248622763
pizza,spearman,-0.6772469760631381,3.412337020989291e-28,-1.0,0.0,0.6772469760631381,3.412337020989291e-28,1.0081072017929806,-4.932199334665279,0.3383204600880539,-0.06962703351778358,220155.7166310259,197.3354320555433,-0.054303034811102775,10.661948174277812,1595.0089170008341,19.21535004594736,-0.5828372173411972,0.014884886167765043
potty,spearman,-0.9430876074659681,1.2719229310584514e-96,-1.0,0.0,0.9430876074659682,1.2719229310581622e-96,0.9848269051510946,-4.659607341603382,0.27919364906135047,-0.10362208633705082,779241.4623690568,69.41623852667148,-0.1638592310194219,18.52447901345437,1289.711430486885,25.267689645700795,-0.44645247884526784,0.012510323485796209
puppy,spearman,-0.17234120963168803,0.014675759295957184,-1.0,0.0,0.17234120963168803,0.014675759295957184,0.7684731252858494,-4.570670233267398,0.3462277732363873,0.0867444202085661,2.5006997179387342,10249.071693958105,0.0035149513264501526,13.71159751129386,690.5793994532621,10.082743726839617,-1.0374167324435162,0.013876457659284275
shirt,spearman,-0.8727432566452752,1.4133230455460848e-63,-1.0,0.0,0.8727432566452752,1.4133230455460848e-63,0.9169730387216113,-5.171692513121625,0.34659165785104046,-0.03901787942882037,138638.12350755307,94.23548646809668,-0.11412363458701093,11.746294497638745,1262.1770939952094,13.654277203942033,-0.8192878812966746,0.012365043168567244
sit,spearman,-0.29551384605603553,2.1542785593924844e-05,-1.0,0.0,0.29551384605603553,2.1542785593924844e-05,0.8712529449903461,-5.039715640576978,0.34585615014986615,-0.02460937104259781,496004.2449609897,1322.2844508862472,-0.008627538126456915,10.518797872707323,0.06800013658134531,11.620993234825606,-0.07041917536978351,0.014423533259248788
sock,spearman,-0.7916817030839951,3.020396685141227e-44,-1.0,0.0,0.7916817030839951,3.020396685141227e-44,0.6997732021821755,-4.964449032851035,0.37394200346066814,0.18241251479046253,148449.72059599386,129.1928928610808,-0.08067534044296441,12.388313461803682,892.6212920052325,13.12112859991298,-0.8125678437666918,0.014298153511245857
telephone,spearman,-0.5843819705955934,1.045065115069861e-19,-1.0,0.0,0.5843819705955934,1.045065115069861e-19,0.8695694919430662,-5.342500248499795,0.3455303872188939,0.017978704618095084,3.075118898236849,301.67798155061007,0.011597376722802422,14.289728887141045,763.6432556739632,10.84846954546807,-0.9869195939995914,0.012456586068238537
toe,spearman,-1.0,0.0,-1.0,0.0,1.0,0.0,0.925292728619659,-4.0709049377871525,0.3147936665509213,-0.028679979624162882,34372.97450387534,1.2241671543255621,-6.240404530621829,-4.220476994728213,972.9644177061883,9.489218447758947,-1.1592485587423262,0.010112929189197284
train,spearman,-0.4704418485725119,2.0797419696297368e-12,-1.0,0.0,0.47044184857251187,2.0797419696297586e-12,0.9222954369937876,-5.511997346817505,0.32653852849039827,-0.007770274549763614,434711.87149206235,475.21467201755775,-0.02401676455748492,10.673977658636531,637.6229628713578,9.856989830408443,-1.0556053411208002,0.012653489353665599
tummy,spearman,-0.4836763882713464,4.0134394553764766e-13,-1.0,0.0,0.4836763882713464,4.0134394553764766e-13,0.9071604330827774,-4.858052496548342,0.3335598257860658,-0.019429954912683258,152990.72989387793,442.5391167927832,-0.02062430584576797,14.512011386824334,2087.7893005676833,33.551438908192885,-0.34117024889397074,0.01114023092727491
arm,spearman,-0.5431718198605735,9.585794891816625e-17,-1.0,0.0,0.5431718198605735,9.585794891816625e-17,0.9253759366096226,-5.213371569944859,0.36496925882681913,-0.038316524948550736,334014.68411406263,340.3926782224169,-0.03277294537779747,10.548621342029204,1043.1831426536032,12.840572613709073,-0.8664321958020997,0.011878376565220762
bathtub,spearman,-0.17234120963168803,0.014675759295957184,-0.9979435842195351,3.233440699467916e-238,0.17269634512102353,0.01446962030293438,0.7075425270594857,-5.649739302760304,0.41007719816104593,0.09251030094301847,17.464335340683956,11640.096212749442,0.0018341357187997781,13.317753716860413,2273.2371177268624,44.802543601472095,-0.2591888708718194,0.011609346443662521
bee,spearman,-0.9921551588821592,8.979848364621846e-181,-1.0,0.0,0.9921551588821591,8.97984836463461e-181,0.9839221703711953,-3.721522738515137,0.30376517077083753,-0.07383229805959171,217698.7790149895,47.58663067117108,-0.23350118477670356,12.240513542790962,789.549400685705,10.078120300574941,-1.0577531575176624,0.013043324738761198
bicycle,spearman,-0.37766031785573145,3.528182179689993e-08,-1.0,0.0,0.3776603178557314,3.528182179690031e-08,0.8931181849492886,-4.808365002377589,0.4025003419305027,0.0032849445952964165,12.634496756076496,808.316556197479,-7.766431331971115e-07,9.731981382258326,1275.3517348660891,17.944753999058477,-0.6216117622387444,0.0123908594227489
big,spearman,-0.21054478912503558,0.002766966030485559,-1.0,0.0,0.21054478912503558,0.002766966030485559,0.8397616350808058,-6.0195926874100145,0.42390595110722207,0.01981760447392609,23725.966269333847,3245.0632291754982,-0.002511365003369719,8.866972978757456,360.9100939629804,11.540909729696207,-0.8695313931524822,0.013631776126283201
bite,spearman,-0.8194506010017852,9.45313065924767e-50,-1.0,0.0,0.8194506010017854,9.453130659246997e-50,0.7647192260729494,-5.326257747789029,0.4449689677543742,0.06600780567761724,343618.25170552416,118.23845355890776,-0.09336615227538704,10.449375233591141,255.43789806802477,8.754965570710755,-1.0799682526355487,0.010918927841539599
