word,corr_type,r_child_surprisal,p_child_surprisal,r_child_attention,p_child_attention,r_surprisal_attention,p_surprisal_attention,child_L,child_k,child_x0,child_b,surprisal_L,surprisal_k,surprisal_x0,surprisal_b,attention_L,attention_k,attention_x0,attention_b
toy,pearson,-0.36129344001562774,1.471729277711691e-07,-0.5407473077560714,1.3915164391719732e-16,0.9164963810054942,1.017729714149737e-80,1.04634012296691,-4.056092798352575,0.3696133660069097,-0.07100675014782591,66975.94389878567,45.991493170047114,-0.22605917040256077,12.402830794330475,490.6574785091128,19.589086118807458,-0.5229455535561104,0.016463911918193738
turtle,pearson,-0.6289447354740987,2.0152964529585676e-23,-0.6069877595041605,1.6131639641763517e-21,0.9991960866196857,1.4249684791995913e-278,0.8896541674713135,-4.5710212961602545,0.3975952642979251,-0.024663857701018654,47673.01361818731,13.340245396084692,-0.7779801906822836,13.871543539284342,281.2306979742995,14.472389833045519,-0.6542774121376261,0.015521202244131962
tv,pearson,-0.3772100432396125,3.6734907085659785e-08,-0.7740455520829896,3.617696522451629e-41,0.7456312759660058,9.397749440912763e-37,1.0266948870618917,-4.281058456221667,0.3656531318046223,-0.0835856561600178,9.066594825045474,46.502197717047565,-0.026723471846526365,14.573400311023326,549.0858464415102,8.241759550805765,-1.2823851022528499,0.013743002746634774
walk,pearson,-0.11715111351192493,0.09851907768593546,-0.5053938370600323,2.303395725420966e-14,0.43589010970329384,1.1088562724320777e-10,0.8182569453016006,-5.251313173552268,0.4093641417519622,0.004366325997619134,15161.188569180375,2978.1693348005583,-0.0025392304699333474,8.754306152439778,362.6992868432954,20.914989420427734,-0.4634387156018969,0.017160484212447258
wet,pearson,-0.3692006359991064,7.455106715566166e-08,-0.4778597844554181,8.342989866295916e-13,0.9662607978930436,1.3293138022570517e-118,0.9005438407071581,-5.181264673469192,0.4084726102836425,-0.03127162798631267,175844.1695120609,40.102022079088776,-0.266485233134335,6.8753032282859445,259.6536380357101,23.591793734696843,-0.42097032903210246,0.012367326045104494
yogurt,pearson,-0.3970982923508182,5.8226061876880275e-09,-0.6410172981579291,1.554572314141495e-24,0.8709150255595179,5.277648583684288e-63,1.6717443923402973,-2.273828788249143,0.07887069613057705,-0.687481922300235,168212.18149438224,44.91131410977981,-0.23819644912760615,9.437994397412702,507.6999854448617,15.187542005059806,-0.6728451832863708,0.012545361704532965
yucky,pearson,-0.305796206553707,1.0654300209723685e-05,-0.5199593042972114,3.015120899753084e-15,0.8688204193448401,2.330095736770219e-62,0.7138813083224078,-4.793206999058302,0.42363606357111383,0.09486249552586788,464458.54696244554,57.57404108353714,-0.18932839177863922,18.711397130019577,514.9480374896572,19.26951290411394,-0.5378647197660812,0.012689286896258424
bathroom,pearson,-0.3305628822051131,1.7473653791113436e-06,-0.6156143112261816,3.0036316980021347e-22,0.8294514859077107,5.7016910052691626e-52,0.8623417539779354,-5.590509716153053,0.4774193190409016,-0.005618717634151926,132327.82067851038,41.67029245843875,-0.25381468481818054,8.4955747827492,487.86649137714545,11.662877392072739,-0.8958524170692879,0.01256840024641692
broken,pearson,-0.10510674640350753,0.1385472339388625,-0.49248035900557796,1.2909774669739756e-13,0.4114722927333751,1.4227621710260238e-09,0.851248631808631,-6.0340764368033994,0.47509627535377164,-0.013913465316523538,541.6153143040643,4574.116366285048,-0.0010647068463728528,10.287903184129279,401.0612875652843,18.396792023147547,-0.5553813028376662,0.013637749767143922
call,pearson,-0.1113123826992563,0.11659943397677117,-0.7049792576894434,2.2819459513157914e-31,0.29820895026926647,1.7958665249600093e-05,0.7558429566717634,-5.398148478130841,0.44707336807652165,0.03802391739560135,699.5941046288686,4375.6163347446545,-0.0010670236775887376,8.480369959614672,1728.084902941788,9.127684794071671,-1.2456287745011507,0.018091957327541014
